,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,1211719631599222785,1211649189446373377,1577731447000.0,2019-12-30 13:44:07,-0400,,@Oummieeh @Usmankarofi01 @njb_sigini Ko,und,[],[],1204149267537039362,1204149267537039362,UMaiaduwa,Umar Maiaduwa,1,13,https://twitter.com/UMaiaduwa/status/1211719631599222785,[],[],0,,False,1,0,1,,None,,"13.804,8.9886,75km",,,,,"[{'screen_name': 'Usmankarofi01', 'name': 'Ruhullah👳\u200d♂✨', 'id': '2217148749'}, {'screen_name': 'njb_sigini', 'name': 'E᙭-ᕼITᗰᗩᑎ', 'id': '333539413'}]",,,,,zinder
1,1211719406801367040,1211719406801367040,1577731393000.0,2019-12-30 13:43:13,-0400,,Allah yajikanta,in,[],[],1204149267537039362,1204149267537039362,UMaiaduwa,Umar Maiaduwa,1,13,https://twitter.com/UMaiaduwa/status/1211719406801367040,[],[],0,,False,1,0,0,https://twitter.com/_prince_jr_/status/1211563869157634050,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
2,1211719187980267525,1211563869157634050,1577731341000.0,2019-12-30 13:42:21,-0400,,@_prince_jr_ @abubakarmsa99 Ameen,nl,[],[],1204149267537039362,1204149267537039362,UMaiaduwa,Umar Maiaduwa,1,13,https://twitter.com/UMaiaduwa/status/1211719187980267525,[],[],0,,False,2,0,0,,None,,"13.804,8.9886,75km",,,,,"[{'screen_name': '_prince_jr_', 'name': 'Ibrahim Abubakar Mistakenly', 'id': '994003612761288704'}, {'screen_name': 'abubakarmsa99', 'name': 'Abubakar Misau', 'id': '1058032807107276802'}]",,,,,zinder
3,1211597066734096391,1211597066734096391,1577702225000.0,2019-12-30 05:37:05,-0400,"{'type': 'Point', 'coordinates': [13.76183076, 7.99550977]}",Yer Tessaoua... Ameliyathanenin içi.. Ve dışı... !!!! @ Tessaoua Gönüllüler  https://t.co/Dq9A6Cbv9h,tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,1,05,https://twitter.com/Harun_CANSIZ/status/1211597066734096391,['https://www.instagram.com/p/B6sYaYtJb6y/?igshid=xxsb7tkka6be'],[],0,,False,2,0,2,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
4,1211519523213455360,1211519523213455360,1577683737000.0,2019-12-30 00:28:57,-0400,"{'type': 'Point', 'coordinates': [13.75817, 7.98709]}","! senin derin BEYAZ, bizimki KARA! ..!!! @ Tessaoua  https://t.co/L7tXBIHHWR",tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,1,00,https://twitter.com/Harun_CANSIZ/status/1211519523213455360,['https://www.instagram.com/p/B6r1JyKJBrB/?igshid=1g6ic70qzx00w'],[],0,,False,1,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
5,1211286774942535680,1211286774942535680,1577628246000.0,2019-12-29 09:04:06,-0400,"{'type': 'Point', 'coordinates': [13.76183076, 7.99550977]}","yalınayaklı olmanın, fakirliğin, açlığın susuzluğun yokluğun, garipliğin çaresizliğin ne demek olduğunu  bilebilir, hissedebilir misiniz??? ya YOKLUĞA ŞÜKRETMEYİ??? şükretebilmeyi!? anlayabilir misiniz? ..…  https://t.co/ZWum055cCc",tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,7,09,https://twitter.com/Harun_CANSIZ/status/1211286774942535680,['https://www.instagram.com/p/B6qLTnkpCiA/?igshid=6sqjn56477jd'],[],0,,False,8,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
6,1210797413222338562,1210797413222338562,1577511573000.0,2019-12-28 00:39:33,-0400,"{'type': 'Point', 'coordinates': [13.75817, 7.98709]}","bazan aç, bazan susuz upuzun  çöl gecelerinde hep bir korku ve umutla sabahı gözleriz kimsesiz yapayalnız... dayanabilen de çıkar elbet bazan   gözleri semada, bekler dururuz... ahh bir el...! hastalıktan ölmek…  https://t.co/yDtA1pL544",tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,6,00,https://twitter.com/Harun_CANSIZ/status/1210797413222338562,['https://www.instagram.com/p/B6msxapJhCz/?igshid=1hdm74diqyklf'],[],0,,False,3,0,2,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
7,1209923277499572225,1209923277499572225,1577303163000.0,2019-12-25 14:46:03,-0400,"{'type': 'Point', 'coordinates': [13.75817, 7.98709]}",...hayat dediğin!!!! @ Tessaoua  https://t.co/q3LKSdkSOV,tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,3,14,https://twitter.com/Harun_CANSIZ/status/1209923277499572225,['https://www.instagram.com/p/B6gfQ-uphTq/?igshid=1fv05ed8fyer5'],[],0,,False,3,0,1,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
8,1209744441210220544,1209744441210220544,1577260525000.0,2019-12-25 02:55:25,-0400,"{'type': 'Point', 'coordinates': [13.76183076, 7.99550977]}","sabah viziti, pansuman, ve s...! @ Tessaoua Gönüllüler  https://t.co/zyMy1yUC7G",tr,[],[],208188511,208188511,Harun_CANSIZ,Harun Cansız,3,02,https://twitter.com/Harun_CANSIZ/status/1209744441210220544,['https://www.instagram.com/p/B6fN8KIJOfT/?igshid=pl1kwf0gzai'],[],0,,False,1,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
9,1209440729300373504,1209440729300373504,1577188114000.0,2019-12-24 06:48:34,-0400,"{'type': 'Point', 'coordinates': [13.497705, 7.109089]}","Just posted a photo @ Maradi, Niger  https://t.co/JPIGsvDXtJ",en,[],[],1341861516,1341861516,AyewAbdurrahman,Dyscrasias,2,06,https://twitter.com/AyewAbdurrahman/status/1209440729300373504,['https://www.instagram.com/p/B6dD1DcA-cK/?igshid=ei5sdt0ic7gm'],[],0,,False,1,0,0,,None,,"13.804,8.9886,75km",,,,,[],,,,,zinder
