,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,accessed_cityname
0,1211429700997931008,1211429700997931008,1577662322000.0,2019-12-29 18:32:02,-0400,, https://t.co/Gdju2xeQZ6,und,[],[],860760183231983617,860760183231983617,Massaou17451212,SpartaOfficiel,7,18,https://twitter.com/Massaou17451212/status/1211429700997931008,[],['https://pbs.twimg.com/media/EM_c4mCXsAAC2vq.jpg'],1,https://pbs.twimg.com/media/EM_c4mCXsAAC2vq.jpg,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
1,1211429178526097410,1211429178526097410,1577662198000.0,2019-12-29 18:29:58,-0400,, https://t.co/z5JijjpniT,und,[],[],860760183231983617,860760183231983617,Massaou17451212,SpartaOfficiel,7,18,https://twitter.com/Massaou17451212/status/1211429178526097410,[],['https://pbs.twimg.com/media/EM_caOUXUAEsl70.jpg'],1,https://pbs.twimg.com/media/EM_caOUXUAEsl70.jpg,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
2,1210316896777560064,1210316896777560064,1577397009000.0,2019-12-26 16:50:09,-0400,"{'type': 'Point', 'coordinates': [14.75492, 5.77414]}",32 chefs d'unites de nos 6 regions scoutes sont a #Keita #Tahoua pour la formation#badge_de_bois #2buchettes destinee a les outiller dans l'animation de leurs unites #scoutisme . @saniayoub  scoutinginafrica…  https://t.co/BeKjKa0qSM,fr,"['keita', 'tahoua', '2buchettes', 'scoutisme']",[],994584939113930753,994584939113930753,Scoutsduniger,Association des Scouts du Niger,4,16,https://twitter.com/Scoutsduniger/status/1210316896777560064,['https://www.instagram.com/p/B6jSQqKpd-0/?igshid=1rvx7708btzon'],[],0,,False,5,0,3,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
3,1209785618676506624,1209785618676506624,1577270342000.0,2019-12-25 05:39:02,-0400,"{'type': 'Point', 'coordinates': [14.7551, 5.7749]}","It's sunny and 75 feels so good to be alive (in Keita, Niger)",en,[],[],4373146037,4373146037,ItsSunnyAnd75,Sunny and 75,3,05,https://twitter.com/ItsSunnyAnd75/status/1209785618676506624,[],[],0,,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
4,1209060845243777024,1209060845243777024,1577097543000.0,2019-12-23 05:39:03,-0400,"{'type': 'Point', 'coordinates': [14.51056, 6.765]}","It's sunny and 75 feels so good to be alive (in Dakoro, Niger)",en,[],[],4373146037,4373146037,ItsSunnyAnd75,Sunny and 75,1,05,https://twitter.com/ItsSunnyAnd75/status/1209060845243777024,[],[],0,,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
5,1207820021809975296,1207820021809975296,1576801708000.0,2019-12-19 19:28:28,-0400,, https://t.co/NU1X6qMIs0,und,[],[],1207288694140526592,1207288694140526592,OMARIONOMS,Omarion,4,19,https://twitter.com/OMARIONOMS/status/1207820021809975296,[],['https://pbs.twimg.com/media/EMMJ5b_VUAAYvZ4.jpg'],1,https://pbs.twimg.com/media/EMMJ5b_VUAAYvZ4.jpg,False,1,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
6,1201778617660915713,1201778617660915713,1575361325000.0,2019-12-03 03:22:05,-0400,,#journée internationale des personnes handicapées à Tahoua.  https://t.co/j8S4njtVUe,fr,['journée'],[],1199646175235919872,1199646175235919872,aziz_souna,Abdoul Aziz Hassane Souna,2,03,https://twitter.com/aziz_souna/status/1201778617660915713,[],['https://pbs.twimg.com/media/EK2TQLAX0AEzl4R.jpg'],1,https://pbs.twimg.com/media/EK2TQLAX0AEzl4R.jpg,False,2,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
7,1200943258358222849,1200943258358222849,1575162159000.0,2019-11-30 20:02:39,-0400,,"Les filles qui cherchent des  hommes  sur les rues, vous n avez jamais pensé que vous vous faisiez  passer comme des feux  rouge???🙄🙄",fr,[],[],1166858950572220416,1166858950572220416,KadriMamata,Kadri garba Mamata,6,20,https://twitter.com/KadriMamata/status/1200943258358222849,[],[],0,,False,2,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
8,1195517551725428737,1195517547933769728,1573868570000.0,2019-11-15 20:42:50,-0400,,NOUVEAU SINGLE DE L'ARTISTE RACKFOU TITRE : MORTEL COMBAT🔥🔥🔥 🎤LE SON QUI DONNE DE LA LEÇON QUE DU LOURD POUR LES RENDRE SOURDS🎤.  Je vous invite à écouter en cliquant sur le lien .,fr,[],[],1134941570925551624,1134941570925551624,RackfouO,RACKFOU_OFFICIEL,5,20,https://twitter.com/RackfouO/status/1195517551725428737,[],[],0,,False,1,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
9,1195517547933769728,1195517547933769728,1573868569000.0,2019-11-15 20:42:49,-0400,, https://t.co/3vRwoI5kTs,und,[],[],1134941570925551624,1134941570925551624,RackfouO,RACKFOU_OFFICIEL,5,20,https://twitter.com/RackfouO/status/1195517547933769728,['https://youtu.be/YWkNcRvQfeM'],[],0,,False,0,1,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
10,1180980196825944064,1180980196825944064,1570402595000.0,2019-10-06 18:56:35,-0400,"{'type': 'Point', 'coordinates': [14.85, 5.56667]}","Good night my dear friends under the protection of God .🌃🎉🎊 à Bagay, Tahoua, Niger  https://t.co/AM8jODZugA",en,[],[],3129636565,3129636565,abousouley56,Abu_Zaïdi Ibnu Sulaiman Al-Hausawui,7,18,https://twitter.com/abousouley56/status/1180980196825944064,['https://www.instagram.com/p/B3S1ed_HUrd/?igshid=1ffm1um6bqcb4'],[],0,,False,2,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
11,1174099652049821697,1174099652049821697,1568762145000.0,2019-09-17 19:15:45,-0400,"{'type': 'Point', 'coordinates': [14.42423, 6.03946]}",Bodega Bouza. Mais uma pra conta. ;)  #halffamilytrip #montevideo #uruguay #goodvibes #igrecommend #epiloguesandfinals #voegol #tamnasnuvens #latamgram #thinkredavianca #mytravelgram…  https://t.co/p1j4ywPOOD,pt,"['halffamilytrip', 'montevideo', 'uruguay', 'goodvibes', 'igrecommend', 'epiloguesandfinals', 'voegol', 'tamnasnuvens', 'latamgram', 'thinkredavianca', 'mytravelgram']",[],39570189,39570189,gugacesar,Guga César,2,19,https://twitter.com/gugacesar/status/1174099652049821697,['https://www.instagram.com/p/B2h8j3wBLSfsABbTuZySexe42fW8TIvJoouJQk0/?igshid=1j0pohkp80ev'],[],0,,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
12,1172836364900896768,1172836364900896768,1568460954000.0,2019-09-14 07:35:54,-0400,"{'type': 'Point', 'coordinates': [14.4222231, 6.0349407]}",En Direct pour la poursuite du #festival #Sukabé continue à #Bouza et parallèlement a #Tahoua  @MalikaIssoufou @YaranNiger @de_tahoua @NiameyDe @DuTende  https://t.co/uV8swoh3N4,fr,"['festival', 'sukabé', 'bouza', 'tahoua']",[],729195234,729195234,Gakoyking,Gakoy🇳🇪🇳🇪,6,07,https://twitter.com/Gakoyking/status/1172836364900896768,[],"['https://pbs.twimg.com/media/EEbAOMoUwAAIC40.jpg', 'https://pbs.twimg.com/media/EEbASaWUwAEgsG1.jpg', 'https://pbs.twimg.com/media/EEbAV6tU8AAMH7s.jpg', 'https://pbs.twimg.com/media/EEbAai8U0AEjnvC.jpg']",1,https://pbs.twimg.com/media/EEbAOMoUwAAIC40.jpg,False,16,2,3,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
13,1171876661723353089,1171876661723353089,1568232143000.0,2019-09-11 16:02:23,-0400,"{'type': 'Point', 'coordinates': [14.4605, 5.2437]}",NEEEENIIIII NEEEENIIIII NEEEENIIIII NEEEENIIIII NEEEENIIIII NEEEENIIIII NEEEENIIIII #GONENI,tr,['goneni'],[],1011638875746439169,1011638875746439169,neniambulance,Neni the ambulance,3,16,https://twitter.com/neniambulance/status/1171876661723353089,[],[],0,,False,9,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
14,1164952940681076737,1164952940681076737,1566581399000.0,2019-08-23 13:29:59,-0400,"{'type': 'Point', 'coordinates': [15.4606687, 6.27826]}", https://t.co/yeXAlmccZP,und,[],[],1021925259128307713,1021925259128307713,AmousToumast,Amous ag Toumast,5,13,https://twitter.com/AmousToumast/status/1164952940681076737,[],['https://pbs.twimg.com/media/ECq-gSnX4AAXDE-.jpg'],1,https://pbs.twimg.com/media/ECq-gSnX4AAXDE-.jpg,False,1,1,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
15,1163558979642912769,1163558979642912769,1566249053000.0,2019-08-19 17:10:53,-0400,"{'type': 'Point', 'coordinates': [14.42423, 6.03946]}","El sábado pasado, festejando los 18 años de su vino Albariño, bodegabouza recibió a clientes y amigos en una divertida celebración realizada en el Museo de automóviles que la familia tiene en su chacra de Melilla.…  https://t.co/6b3UJNIFE1",es,[],[],2418255759,2418255759,PlacerRevista,Revista Placer,1,17,https://twitter.com/PlacerRevista/status/1163558979642912769,['https://www.instagram.com/p/B1XDN49AYmI/?igshid=bqah2e6thavi'],[],0,,False,0,0,0,,None,,"14.8939,5.2639,75km",,,,,[],,,,,tahoua
